Order ID,Date,Product,Category,Region,Units Sold,Unit Price,Sales
ORD-2893,2022-04-30,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.1,12.3
ORD-3276,2022-04-30,Ramen instantanés au potage vegan,Riz & Nouilles,Grand Est,1,3.2,3.2
ORD-3486,2022-05-01,Ramen instantanés au miso sans gluten,Riz & Nouilles,Occitanie,2,4.1,8.2
ORD-2311,2022-05-01,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Grand Est,2,4.5,9.0
ORD-1079,2022-05-01,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Occitanie,1,4.5,4.5
ORD-1793,2022-05-01,Vinaigre de riz iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,2,5.9,11.8
ORD-1689,2022-05-02,Nouilles soba 100% sarrasin,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.5,5.5
ORD-1619,2022-05-03,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Île-de-France,5,4.5,22.5
ORD-3405,2022-05-03,Vinaigre de riz iRASSHAi,Essentiels,Bretagne,1,5.9,5.9
ORD-2045,2022-05-03,Ramen instantanés au potage vegan,Riz & Nouilles,Normandie,4,3.2,12.8
ORD-3159,2022-05-03,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.9,9.8
ORD-2797,2022-05-04,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,6.5,13.0
ORD-2001,2022-05-04,Nouilles udon au matcha,Riz & Nouilles,Île-de-France,5,3.5,17.5
ORD-1256,2022-05-04,Sauce ponzu,Condiments,Bretagne,3,6.9,20.7
ORD-3072,2022-05-04,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,5.6,16.8
ORD-2725,2022-05-05,Nouilles udon précuites 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,5.4,10.8
ORD-1403,2022-05-05,Dashi iRASSHAi,Essentiels,Pays de la Loire,3,7.9,23.7
ORD-2162,2022-05-05,Nouilles soba à l'igname,Riz & Nouilles,Normandie,4,4.1,16.4
ORD-1084,2022-05-05,Nouilles soba d'Okuizumo,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,6.9,6.9
ORD-2983,2022-05-06,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-2812,2022-05-07,Thé vert japonais,Boissons,Île-de-France,1,8.9,8.9
ORD-2159,2022-05-07,Ramen instantanés au potage vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,2,3.2,6.4
ORD-1902,2022-05-09,Wasabi,Condiments,Hauts-de-France,1,8.9,8.9
ORD-1851,2022-05-10,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.5,9.0
ORD-2429,2022-05-10,Yuzu kosho,Condiments,Île-de-France,1,9.5,9.5
ORD-2317,2022-05-10,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,5.6,11.2
ORD-1370,2022-05-10,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-1398,2022-05-11,Dashi iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,3,7.9,23.7
ORD-1733,2022-05-11,Mirin iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,4,6.5,26.0
ORD-1037,2022-05-11,Nouilles soba à l'igname,Riz & Nouilles,Occitanie,3,4.1,12.3
ORD-3113,2022-05-11,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Nouvelle-Aquitaine,2,4.1,8.2
ORD-1059,2022-05-12,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,9.4,28.2
ORD-2542,2022-05-12,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,5.6,11.2
ORD-3408,2022-05-12,Thé vert japonais,Boissons,Hauts-de-France,3,8.9,26.7
ORD-2889,2022-05-13,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Grand Est,2,6.5,13.0
ORD-1589,2022-05-13,Sauce teriyaki iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-2266,2022-05-14,Nouilles soba,Riz & Nouilles,Île-de-France,1,4.9,4.9
ORD-1249,2022-05-14,Nouilles udon au matcha,Riz & Nouilles,Centre-Val de Loire,6,3.5,21.0
ORD-1596,2022-05-15,Nouilles udon iRASSHAi,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-3202,2022-05-15,Nouilles udon au curry 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,6,4.9,29.4
ORD-2007,2022-05-16,Nouilles udon iRASSHAi,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.5,9.0
ORD-3257,2022-05-16,Yuzu kosho,Condiments,Auvergne-Rhône-Alpes,2,9.5,19.0
ORD-2716,2022-05-17,Nouilles soba,Riz & Nouilles,Auvergne-Rhône-Alpes,4,4.9,19.6
ORD-3271,2022-05-17,Vinaigrette au sésame,Condiments,Île-de-France,1,7.9,7.9
ORD-2174,2022-05-18,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,2,5.5,11.0
ORD-3393,2022-05-18,Wasabi,Condiments,Grand Est,3,8.9,26.7
ORD-3191,2022-05-18,Sauce teriyaki iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,6.9,13.8
ORD-2569,2022-05-19,Nouilles soba à l'igname,Riz & Nouilles,Île-de-France,2,4.1,8.2
ORD-1088,2022-05-21,Vinaigrette au sésame,Condiments,Auvergne-Rhône-Alpes,2,7.9,15.8
ORD-2508,2022-05-21,Ramen au miso vegan 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.5,13.5
ORD-2662,2022-05-21,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Occitanie,3,5.6,16.8
ORD-1196,2022-05-21,Saké,Boissons,Hauts-de-France,1,15.9,15.9
ORD-1325,2022-05-21,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,5.65,5.65
ORD-1734,2022-05-22,Dashi iRASSHAi,Essentiels,Hauts-de-France,3,7.9,23.7
ORD-1869,2022-05-22,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,2,4.5,9.0
ORD-1130,2022-05-23,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Corse,3,4.9,14.7
ORD-2450,2022-05-23,Nouilles udon au curry 2 portions,Riz & Nouilles,Occitanie,1,4.9,4.9
ORD-1017,2022-05-23,Nouilles soba,Riz & Nouilles,Hauts-de-France,5,4.9,24.5
ORD-3333,2022-05-23,Dashi iRASSHAi,Essentiels,Bretagne,1,7.9,7.9
ORD-3086,2022-05-24,Mirin iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,6.5,13.0
ORD-2951,2022-05-26,Nouilles udon iRASSHAi,Riz & Nouilles,Île-de-France,5,4.5,22.5
ORD-2246,2022-05-26,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,7.9,23.7
ORD-2722,2022-05-26,Ramen instantanés au miso vegan,Riz & Nouilles,Nouvelle-Aquitaine,6,3.2,19.2
ORD-2970,2022-05-26,Nouilles udon iRASSHAi,Riz & Nouilles,Grand Est,4,4.5,18.0
ORD-3147,2022-05-26,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Île-de-France,1,5.65,5.65
ORD-1994,2022-05-26,Vinaigre de riz iRASSHAi,Essentiels,Occitanie,2,5.9,11.8
ORD-1061,2022-05-26,Coffret matcha,Coffrets,Île-de-France,1,39.9,39.9
ORD-1022,2022-05-27,Vinaigrette au sésame,Condiments,Nouvelle-Aquitaine,1,7.9,7.9
ORD-2421,2022-05-28,Coffret découverte thés,Coffrets,Normandie,3,29.9,89.7
ORD-3107,2022-05-28,Nouilles soba,Riz & Nouilles,Hauts-de-France,3,4.9,14.7
ORD-1096,2022-05-29,Ramen instantanés au miso vegan,Riz & Nouilles,Nouvelle-Aquitaine,5,3.2,16.0
ORD-2430,2022-05-29,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Île-de-France,4,4.9,19.6
ORD-1157,2022-05-30,Riz japonais iRASSHAi,Essentiels,Nouvelle-Aquitaine,3,8.5,25.5
ORD-2446,2022-05-30,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,6.5,19.5
ORD-1999,2022-05-30,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,1,3.2,3.2
ORD-1640,2022-05-31,Nouilles soba à l'igname,Riz & Nouilles,Occitanie,3,4.1,12.3
ORD-1586,2022-06-01,Sauce soja iRASSHAi,Essentiels,Île-de-France,2,6.9,13.8
ORD-3070,2022-06-01,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Île-de-France,2,4.9,9.8
ORD-1820,2022-06-02,Coffret découverte thés,Coffrets,Bretagne,1,29.9,29.9
ORD-1794,2022-06-02,Amazake,Boissons,Occitanie,2,6.9,13.8
ORD-2075,2022-06-03,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Île-de-France,2,3.2,6.4
ORD-2051,2022-06-03,Yuzu kosho,Condiments,Nouvelle-Aquitaine,1,9.5,9.5
ORD-1319,2022-06-03,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,7.9,7.9
ORD-2140,2022-06-03,Sauce teriyaki iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-2296,2022-06-03,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,4.1,12.3
ORD-1114,2022-06-04,Coffret art de cuisiner japonais,Coffrets,Nouvelle-Aquitaine,2,59.9,119.8
ORD-3388,2022-06-04,Mirin iRASSHAi,Essentiels,Île-de-France,1,6.5,6.5
ORD-1361,2022-06-04,Ramen instantanés au potage vegan,Riz & Nouilles,Occitanie,1,3.2,3.2
ORD-3067,2022-06-05,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-3294,2022-06-06,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Occitanie,3,4.1,12.3
ORD-2463,2022-06-06,Nouilles Udon 7 portions,Riz & Nouilles,Centre-Val de Loire,3,5.5,16.5
ORD-2018,2022-06-07,Miso iRASSHAi,Essentiels,Île-de-France,1,7.5,7.5
ORD-3395,2022-06-07,Saké,Boissons,Normandie,1,15.9,15.9
ORD-1578,2022-06-07,Wasabi,Condiments,Grand Est,1,8.9,8.9
ORD-1853,2022-06-07,Nouilles udon précuites 3 portions,Riz & Nouilles,Île-de-France,2,5.4,10.8
ORD-1824,2022-06-07,Nouilles udon iRASSHAi,Riz & Nouilles,Occitanie,4,4.5,18.0
ORD-3205,2022-06-07,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-2756,2022-06-08,Nouilles soba d'Okuizumo,Riz & Nouilles,Hauts-de-France,4,6.9,27.6
ORD-2729,2022-06-09,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,5.6,11.2
ORD-2485,2022-06-09,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,1,5.9,5.9
ORD-2126,2022-06-09,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Hauts-de-France,2,5.65,11.3
ORD-1971,2022-06-09,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Occitanie,4,3.9,15.6
ORD-1454,2022-06-09,Nouilles soba d'Okuizumo,Riz & Nouilles,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-2977,2022-06-09,Coffret matcha,Coffrets,Bretagne,1,39.9,39.9
ORD-2029,2022-06-09,Wasabi,Condiments,Provence-Alpes-Côte d'Azur,2,8.9,17.8
ORD-3018,2022-06-09,Coffret découverte thés,Coffrets,Hauts-de-France,3,29.9,89.7
ORD-3302,2022-06-10,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Grand Est,3,5.65,16.95
ORD-3016,2022-06-10,Vinaigre de riz iRASSHAi,Essentiels,Corse,1,5.9,5.9
ORD-1677,2022-06-11,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Bretagne,2,4.9,9.8
ORD-2331,2022-06-11,Riz japonais iRASSHAi,Essentiels,Nouvelle-Aquitaine,1,8.5,8.5
ORD-2005,2022-06-11,Matcha iRASSHAi,Essentiels,Île-de-France,1,12.9,12.9
ORD-1808,2022-06-11,Nouilles udon précuites 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,4,5.4,21.6
ORD-2658,2022-06-12,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,2,5.65,11.3
ORD-2877,2022-06-12,Vinaigrette au sésame,Condiments,Île-de-France,1,7.9,7.9
ORD-2724,2022-06-13,Riz japonais iRASSHAi,Essentiels,Île-de-France,2,8.5,17.0
ORD-2543,2022-06-13,Vinaigrette au sésame,Condiments,Île-de-France,2,7.9,15.8
ORD-3447,2022-06-14,Miso iRASSHAi,Essentiels,Île-de-France,1,7.5,7.5
ORD-1811,2022-06-15,Saké,Boissons,Normandie,1,15.9,15.9
ORD-3125,2022-06-15,Ramen instantanés au miso vegan,Riz & Nouilles,Île-de-France,2,3.2,6.4
ORD-1091,2022-06-17,Nouilles yakisoba avec sauce 2 portions,Riz & Nouilles,Bretagne,5,4.5,22.5
ORD-1719,2022-06-17,Vinaigre de riz iRASSHAi,Essentiels,Nouvelle-Aquitaine,1,5.9,5.9
ORD-2152,2022-06-17,Dashi iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,7.9,23.7
ORD-1838,2022-06-18,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.9,4.9
ORD-2635,2022-06-20,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-3175,2022-06-20,Sauce teriyaki iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-2522,2022-06-21,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Occitanie,2,6.5,13.0
ORD-3037,2022-06-22,Ramen instantanés au potage vegan,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,3.2,9.6
ORD-2074,2022-06-22,Yuzu kosho,Condiments,Hauts-de-France,2,9.5,19.0
ORD-1987,2022-06-22,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Pays de la Loire,1,5.65,5.65
ORD-1494,2022-06-23,Nouilles udon iRASSHAi,Riz & Nouilles,Hauts-de-France,1,4.5,4.5
ORD-2049,2022-06-23,Yuzu kosho,Condiments,Auvergne-Rhône-Alpes,3,9.5,28.5
ORD-3376,2022-06-23,Coffret art de cuisiner japonais,Coffrets,Provence-Alpes-Côte d'Azur,2,59.9,119.8
ORD-1418,2022-06-24,Nouilles soba 100% sarrasin,Riz & Nouilles,Auvergne-Rhône-Alpes,3,5.5,16.5
ORD-3337,2022-06-24,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Grand Est,2,4.1,8.2
ORD-1876,2022-06-24,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-2440,2022-06-24,Nouilles udon iRASSHAi,Riz & Nouilles,Bretagne,2,4.5,9.0
ORD-2773,2022-06-24,Nouilles udon au matcha,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.5,3.5
ORD-2787,2022-06-25,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,4,4.1,16.4
ORD-2502,2022-06-25,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Bretagne,2,5.6,11.2
ORD-1051,2022-06-25,Miso iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,1,7.5,7.5
ORD-3255,2022-06-26,Ramen instantanés au potage vegan,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.2,3.2
ORD-2955,2022-06-26,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,1,5.65,5.65
ORD-1220,2022-06-27,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Centre-Val de Loire,1,4.9,4.9
ORD-1704,2022-06-27,Nouilles udon au matcha,Riz & Nouilles,Bretagne,3,3.5,10.5
ORD-3244,2022-06-28,Matcha iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,12.9,25.8
ORD-1933,2022-06-28,Sauce soja iRASSHAi,Essentiels,Île-de-France,1,6.9,6.9
ORD-1003,2022-06-28,Yuzu kosho,Condiments,Bretagne,1,9.5,9.5
ORD-2939,2022-06-28,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,2,9.4,18.8
ORD-2087,2022-06-29,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Bretagne,1,4.9,4.9
ORD-2423,2022-06-29,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,3,5.5,16.5
ORD-3251,2022-06-29,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-1284,2022-06-30,Nouilles soba d'Okuizumo,Riz & Nouilles,Île-de-France,3,6.9,20.7
ORD-1459,2022-06-30,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Île-de-France,3,5.65,16.95
ORD-3133,2022-06-30,Thé vert japonais,Boissons,Île-de-France,2,8.9,17.8
ORD-3017,2022-07-01,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Centre-Val de Loire,1,5.65,5.65
ORD-3258,2022-07-01,Ramen instantanés au miso vegan,Riz & Nouilles,Grand Est,2,3.2,6.4
ORD-2128,2022-07-01,Coffret matcha,Coffrets,Auvergne-Rhône-Alpes,1,39.9,39.9
ORD-3126,2022-07-02,Coffret matcha,Coffrets,Provence-Alpes-Côte d'Azur,1,39.9,39.9
ORD-3468,2022-07-02,Nouilles udon précuites 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,5.4,16.2
ORD-1976,2022-07-02,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Occitanie,3,4.1,12.3
ORD-2241,2022-07-02,Ramen au miso vegan 3 portions,Riz & Nouilles,Île-de-France,5,4.5,22.5
ORD-1845,2022-07-03,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.9,4.9
ORD-2779,2022-07-03,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.1,4.1
ORD-2647,2022-07-03,Sauce soja iRASSHAi,Essentiels,Île-de-France,4,6.9,27.6
ORD-3426,2022-07-04,Ramen au yuzu et à la sauce soja 2 portions,Riz & Nouilles,Île-de-France,3,5.65,16.95
ORD-3422,2022-07-04,Nouilles udon au matcha,Riz & Nouilles,Auvergne-Rhône-Alpes,1,3.5,3.5
ORD-1477,2022-07-04,Sauce ponzu,Condiments,Auvergne-Rhône-Alpes,2,6.9,13.8
ORD-2556,2022-07-04,Sauce teriyaki iRASSHAi,Essentiels,Île-de-France,2,6.9,13.8
ORD-3178,2022-07-05,Ramen instantanés à la sauce soja vegan,Riz & Nouilles,Nouvelle-Aquitaine,1,3.2,3.2
ORD-3312,2022-07-05,Ramen instantanés au potage vegan,Riz & Nouilles,Nouvelle-Aquitaine,5,3.2,16.0
ORD-3091,2022-07-05,Nouilles udon précuites 3 portions,Riz & Nouilles,Île-de-France,2,5.4,10.8
ORD-2062,2022-07-05,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,6,4.5,27.0
ORD-1726,2022-07-06,Matcha iRASSHAi,Essentiels,Provence-Alpes-Côte d'Azur,2,12.9,25.8
ORD-1279,2022-07-06,Dashi iRASSHAi,Essentiels,Nouvelle-Aquitaine,3,7.9,23.7
ORD-2862,2022-07-06,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Pays de la Loire,2,4.1,8.2
ORD-1521,2022-07-07,Ramen au miso vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-3391,2022-07-08,Coffret matcha,Coffrets,Île-de-France,1,39.9,39.9
ORD-1949,2022-07-10,Nouilles udon au matcha,Riz & Nouilles,Hauts-de-France,2,3.5,7.0
ORD-2514,2022-07-10,Dashi iRASSHAi,Essentiels,Nouvelle-Aquitaine,2,7.9,15.8
ORD-2046,2022-07-10,Nouilles soba,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.9,4.9
ORD-1953,2022-07-10,Riz japonais iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,4,8.5,34.0
ORD-1230,2022-07-10,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,6.5,6.5
ORD-2141,2022-07-10,Nouilles soba 100% sarrasin premium,Riz & Nouilles,Île-de-France,2,9.4,18.8
ORD-2681,2022-07-12,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,2,5.9,11.8
ORD-1415,2022-07-14,Nouilles soba d'Okuizumo,Riz & Nouilles,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-1970,2022-07-14,Ramen instantanés au miso vegan,Riz & Nouilles,Île-de-France,1,3.2,3.2
ORD-3392,2022-07-14,Yuzu kosho,Condiments,Auvergne-Rhône-Alpes,2,9.5,19.0
ORD-2302,2022-07-14,Nouilles soba,Riz & Nouilles,Provence-Alpes-Côte d'Azur,1,4.9,4.9
ORD-2632,2022-07-15,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,3,5.5,16.5
ORD-2758,2022-07-15,Vinaigrette au sésame,Condiments,Auvergne-Rhône-Alpes,1,7.9,7.9
ORD-2322,2022-07-15,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,5.65,5.65
ORD-1817,2022-07-15,Vinaigre de riz iRASSHAi,Essentiels,Île-de-France,3,5.9,17.7
ORD-2415,2022-07-16,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,2,4.5,9.0
ORD-2612,2022-07-17,Sauce soja iRASSHAi,Essentiels,Grand Est,1,6.9,6.9
ORD-1805,2022-07-17,Vinaigre de riz iRASSHAi,Essentiels,Nouvelle-Aquitaine,3,5.9,17.7
ORD-3309,2022-07-17,Ramen instantanés tonkotsu sans gluten,Riz & Nouilles,Bretagne,2,4.1,8.2
ORD-3352,2022-07-17,Nouilles Udon 7 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,2,5.5,11.0
ORD-1012,2022-07-18,Ramen tantan men piquant vegan 2 portions,Riz & Nouilles,Hauts-de-France,2,4.9,9.8
ORD-2730,2022-07-18,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Île-de-France,1,4.1,4.1
ORD-2160,2022-07-18,Nouilles soba 100% sarrasin,Riz & Nouilles,Occitanie,3,5.5,16.5
ORD-3049,2022-07-19,Mirin iRASSHAi,Essentiels,Île-de-France,1,6.5,6.5
ORD-3112,2022-07-19,Riz japonais iRASSHAi,Essentiels,Occitanie,2,8.5,17.0
ORD-1075,2022-07-20,Ramen instantanés au miso sans gluten,Riz & Nouilles,Île-de-France,5,4.1,20.5
ORD-2520,2022-07-20,Ramen au yuzu vegan 2 portions,Riz & Nouilles,Bourgogne-Franche-Comté,1,5.65,5.65
ORD-3174,2022-07-20,Sauce soja iRASSHAi,Essentiels,Nouvelle-Aquitaine,3,6.9,20.7
ORD-3058,2022-07-20,Vinaigre de riz iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,3,5.9,17.7
ORD-3052,2022-07-21,Nouilles udon précuites avec bouillon 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,1,5.6,5.6
ORD-1070,2022-07-21,Ramen instantanés au miso sans gluten,Riz & Nouilles,Île-de-France,5,4.1,20.5
ORD-2719,2022-07-22,Nouilles soba,Riz & Nouilles,Pays de la Loire,5,4.9,24.5
ORD-3316,2022-07-22,Yuzu kosho,Condiments,Bretagne,3,9.5,28.5
ORD-1257,2022-07-23,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-2299,2022-07-24,Nouilles yakisoba précuites avec sauce 3 portions,Riz & Nouilles,Île-de-France,1,5.6,5.6
ORD-1097,2022-07-24,Nouilles Udon 7 portions,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-2603,2022-07-24,Ramen instantanés au curry vegan 2 portions,Riz & Nouilles,Occitanie,4,4.9,19.6
ORD-3123,2022-07-24,Thé vert japonais,Boissons,Île-de-France,1,8.9,8.9
ORD-2180,2022-07-25,Ramen instantanés sauce soja sans gluten,Riz & Nouilles,Auvergne-Rhône-Alpes,1,4.1,4.1
ORD-1984,2022-07-25,Nouilles Udon de Kagawa 3 portions,Riz & Nouilles,Île-de-France,2,3.9,7.8
ORD-3449,2022-07-25,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Grand Est,1,4.5,4.5
ORD-1240,2022-07-25,Nouilles udon au curry 2 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,4.9,14.7
ORD-1328,2022-07-25,Sauce soja iRASSHAi,Essentiels,Auvergne-Rhône-Alpes,1,6.9,6.9
ORD-1750,2022-07-26,Vinaigrette au sésame,Condiments,Auvergne-Rhône-Alpes,2,7.9,15.8
ORD-2181,2022-07-26,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,1,6.5,6.5
ORD-2283,2022-07-26,Amazake,Boissons,Île-de-France,1,6.9,6.9
ORD-1019,2022-07-26,Nouilles soba à l'igname,Riz & Nouilles,Auvergne-Rhône-Alpes,3,4.1,12.3
ORD-1502,2022-07-27,Matcha iRASSHAi,Essentiels,Nouvelle-Aquitaine,2,12.9,25.8
ORD-3339,2022-07-28,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Nouvelle-Aquitaine,3,4.5,13.5
ORD-1002,2022-07-29,Coffret découverte thés,Coffrets,Île-de-France,1,29.9,29.9
ORD-2948,2022-07-29,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Bretagne,1,5.6,5.6
ORD-2380,2022-07-29,Sauce ponzu,Condiments,Île-de-France,1,6.9,6.9
ORD-1517,2022-07-30,Coffret matcha,Coffrets,Nouvelle-Aquitaine,1,39.9,39.9
ORD-1564,2022-07-30,Nouilles soba 100% sarrasin,Riz & Nouilles,Île-de-France,1,5.5,5.5
ORD-2021,2022-07-30,Wasabi,Condiments,Île-de-France,2,8.9,17.8
ORD-1546,2022-08-01,Yuzu kosho,Condiments,Provence-Alpes-Côte d'Azur,2,9.5,19.0
ORD-2419,2022-08-01,Nouilles udon précuites avec sauce 3 portions,Riz & Nouilles,Auvergne-Rhône-Alpes,3,5.6,16.8
ORD-2125,2022-08-02,Miso iRASSHAi,Essentiels,Grand Est,1,7.5,7.5
ORD-2285,2022-08-03,Matcha iRASSHAi,Essentiels,Grand Est,1,12.9,12.9
ORD-2058,2022-08-05,Ramen à la sauce soja vegan 3 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.5,9.0
ORD-2431,2022-08-06,Nouilles yakisoba précuites 5 portions,Riz & Nouilles,Provence-Alpes-Côte d'Azur,4,6.5,26.0
ORD-1624,2022-08-06,Nouilles soba d'Okuizumo,Riz & Nouilles,Provence-Alpes-Côte d'Azur,3,6.9,20.7
ORD-2345,2022-08-06,Nouilles soba,Riz & Nouilles,Provence-Alpes-Côte d'Azur,2,4.9,9.8
ORD-2287,2022-08-06,Miso iRASSHAi,Essentiels,Nouvelle-Aquitaine,1,7.5,7.5
